;reference;station;deployment;zone;lat_degN;lon_degE;depth_m;pic_poc;bsi_poc;mass_mg_m2_d;poc_µmol_m2_d;pic_µmol_m2_d;bsi_µmol_m2_d;Actinocyclus_actinochilus;Actinocyclus_cuneiformis;Actinocyclus_curvatulus;Actinocyclus_exiguus;Actinocyclus_octonarius;Actonicyclus_rattrayi;Actinocyclus_spp.;Alveus_marinus;Amphora_copulata;Asteromphalus_heptactis;Asteromphalus_hookeri;Asteromphalus_hyalinus;Asteromphalus_parvulus;Asteromphalus_spp.;Azpeitia_tabularis;Banquisia_belgicae;Chaetoceros_atlanticus;Chaetoceros_aequatorialis_var_antarcticus;Chaetoceros_bulbosus;Chaetoceros_criophilus;Chaetoceros_decipiens;Chaetoceros_diadema;Chaetoceros_dichaeta;Chaetoceros_peruvianus;Chaetoceros_radicans;Chaetoceros_sub._Hyalochaete;Chaetoceros_sub_Phaeoceros;Cocconeis_costata;Cocconeis_dallmannii;Cocconeis_fasciolata;Cocconeis_california_var_california;Cocconeis_california_var_kerguelensis;Cocconeis_melchioroides;Cocconeis_spp.;Corethron_inerme;Corethron_pennatum;Coscinodiscus_asteromphalus;Coscinodiscus_curvatulus;Coscinodiscus_marginatus;Coscinodiscus_spp.;Cyclotella_spp.;Dactyliosolen_antarcticus;Denticulopsis_spp.;Diploneis_bombus;Eucampia_antarctica;Eupyxidicula_turris;Fallacia_marnieri;Fragilariopsis_bicapitata;Fragilariopsis_curta;Fragilariopsis_cylindrus;Fragilariopsis_doliolus;Fragilariopsis_kerguelensis;Fragilariopsis_obliquecostata;Fragilariopsis_panduriformis;Fragilariopsis_pseudonana;Fragilariopsis_rhombica;Fragilariopsis_ritscheri;Fragilariopsis_separanda;Fragilariopsis_vanheurckii;Fragilariopsis_spp.;Gomphomenopsis_littoralis;Guinardia_cylindrus;Gyrosigma_spp;Haslea_trompii;Leptocylindrus_spp.;Licmophora_gracilis;Manguinea_fusiformis;Melosira_adeliae;Membraneis_challengeri;Navicula_directa;Navicula_spp.;Nitzschia_bicapitata;Nitzschia_braarudii;Nitzschia_interruptestriata;Nitzschia_kolaczeckii;Nitzschia_sicula;Nitzschia_stellata;Nitzschia_taeniiformis;Nitzschia_spp.;Odontella_weissflogii;Odontella_weissflogii_spore;Paralia_sulcata;Paralia_spp.;Plagiotropis_gaussii;Pleurosigma_directum;Pleurosigma_spp.;Porosira_glacialis;Porosira_pseudodenticulata;Proboscia_alata;Proboscia_inermis;Proboscia_truncata;Proboscia_spp.;Psammodictyon_panduriforme;Pseudogomphonema_kamtschaticum;Pseudo-nitzschia_heimii;Pseudo-nitzschia_lineola;Pseudo-nitzschia_prolongatoides;Pseudo-nitzschia_turgiduloides;Pseudo-nitzschia_heimii_lineola;Rhizosolenia_antennata;Rhizosolenia_bergonii;Rhizosolenia_chunii;Rhizosolenia_costata;Rhizosolenia_crassa;Rhizosolenia_curvata;Rhizosolenia_hebetata;Rhizosolenia_polydactyla;Rhizosolenia_sima;Rhizosolenia_simplex;Rhizosolenia_styliformis;Rhizosolenia_spp.;Roperia_tesselata;Rouxia spp.;Shionodiscus_gracilis_var_expectus;Shionodiscus_gracilis_var_gracilis;Shionodiscus_freguelliopsis;Shionodiscus_oestrupii;Shionodiscus_trifultus;Stellarima_microtrias;Stellarima_stellaris;Synedropsis_laevis;Synedropsis_recta;Synedropsis_spp.;Thalassionema_nitzschioides;Thalassionema_nitzschioides_var_capitulata;Thalassionema_nitzschioides_var_lanceolata;Thalassionema_nitzschioides_var_parva;Thalassiosira_antarctica;Thalassiosira_decipiens;Thalassiosira_eccentrica;Thalassiosira_ferrelineata;Thalassiosira_gracilis;Thalassiosira_gracilis_var_expecta;Thalassiosira_gravida;Thalassiosira_lentiginosa;Thalassiosira_leptoptus;Thalassiosira_lineata;Thalassiosira_maculata;Thalassiosira_oestrupii;Thalassiosira_oliverana;Thalassiosira_scotia;Thalassiosira_symmetrica;Thalassiosira_tumida;Thalassiothrix_antarctica;Trachyneis_aspera;Trichotoxon_reinboldii
13;Honjo_2000_Grigorov_2014;MS2;MS2-1;PFZ;-56.9;-170.17;982;1.1044602591098662;1.8123727661940805;228.85714285714286;809.2857142857143;697.0;1839.2857142857142;0.0;0.041771094402673285;0.15677052714089715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28004707344526547;0.0;0.0;0.0;2.6285819242717534;0.0;0.3913894324853229;0.0;0.4517825450735316;0.0;0.0;0.0;0.0;0.0;0.0;0.281082650832998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01812907904278457;0.0;0.0;0.0;0.0;0.0;0.0;4.869575750041958;0.0;0.0;0.0;0.0;0.0;0.0;0.16106561007626458;0.041771094402673285;0.0;47.45450880075915;0.0;0.0;0.6552398285403535;0.29271041689452587;0.076670362571324;1.8643087052574532;0.0;0.0;0.0;0.057931497178274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.754050296315209;10.554248922974365;0.0;1.34595413717638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6861789661212315;0.0;0.0;0.0;0.0;0.0;1.947101071077151;3.391035050939771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48857544218459126;0.5518958892759425;0.0;0.12531328320802;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.763555446826119;0.0;0.0;0.0;0.349799212367365;0.13869625520110956;0.0;0.0;3.988417661053248;0.0;0.040412204485754714;3.9480753935477706;0.0;0.26529686348825354;0.0;1.9901082856054344;0.076670362571324;0.0;0.0;0.0;0.35538430505893714;0.0;0.0
14;Honjo_2000_Grigorov_2014;MS2;MS2-1;PFZ;-56.9;-170.17;982;0.8399583158525104;0.587981440183999;32.6;189.6;165.0;122.4;0.0;0.0605143721633888;0.562570309166376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4899770637880945;0.0;0.0;0.0;0.5323970587218528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7572626315174382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0605143721633888;0.0;72.82181579982011;0.0;0.0;0.0;0.062402496099843996;0.0;0.25039368921695637;0.0;0.0;0.0;0.0313971742543172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8136494487643229;0.0;0.12480499219968799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0633389843135883;0.0;0.0;0.0;0.0;0.0;0.7487415734428844;0.24811371287171102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1268969126111984;0.247823018014103;0.0;0.1210287443267776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.29964119537683;0.0;0.0;0.0;0.24912975223534223;0.0;0.0;0.0;1.9371065683452258;0.0;0.0605143721633888;4.233281327140042;0.0605143721633888;0.0;0.0;2.0050880192445724;0.2544194935499284;0.0;0.0;0.0;0.7454612982753286;0.0;0.031201248049921998
15;Honjo_2000_Grigorov_2014;MS2;MS2-1;PFZ;-56.9;-170.17;982;0.61;1.25625;5.5;33.0;22.0;32.0;0.0;0.0;0.148367952522255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.278551532033426;0.0;4.826297909623665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.068059148806033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0022069216336154;0.0;0.0;0.0;0.0;0.0;0.0;0.278551532033426;0.0;0.0;70.15159154591964;0.0;0.0;0.278551532033426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.148367952522255;0.2967359050445105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42691948455568096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.148367952522255;0.0;0.7054710165891049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.665680302191241;0.0;0.0;0.0;1.4109420331782154;0.0;0.0;0.0;2.0498747757949447;0.0;0.0;4.063380805567725;0.0;0.0;0.0;1.613863104733721;0.0;0.0;0.0;0.0;1.1414826876503306;0.0;0.0
16;Honjo_2000_Grigorov_2014;MS3;MS3-1;POOZ;-60.28;-170.05;1003;0.3392857142857143;0.8035714285714286;9.0;56.0;19.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.618238021638331;0.0;2.47295208655332;0.0;0.0;0.0;0.309119010819165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.09119010819165;0.0;0.0;0.0;0.0;0.0;0.0;0.309119010819165;0.0;0.0;66.1514683153014;0.0;0.0;0.0;0.618238021638331;0.309119010819165;0.309119010819165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.309119010819165;0.0;0.309119010819165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.2009273570325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.78207109737249;0.0;0.0;8.0370942812983;0.927357032457496;0.0;0.0;1.23647604327666;0.309119010819165;0.0;0.0;0.0;0.772797527047914;0.0;0.0
17;Honjo_2000_Grigorov_2014;MS3;MS3-1;POOZ;-60.28;-170.05;1003;0.6800121492546288;2.3940142299196374;314.3333333333333;1027.8333333333333;679.3333333333334;2466.5;0.09496676163342833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5134979598627346;0.0;0.0;0.0;0.39258922418695885;0.0;0.0;0.0;0.23518051687065766;0.0;0.0;0.183402109124255;0.0;0.0;0.0;7.19550643432434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16601503055827732;0.0;0.0;0.0;0.0;0.0;0.0;2.3683117904722133;0.0;0.0;0.0;0.0;0.0;0.0;1.997554596800352;10.100399380364125;0.0;43.5236791480447;0.0;0.0;2.33590810081964;1.0759577561681388;0.2983942206849722;1.6807088193080084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3204433849850834;0.3067548180029875;0.0;0.3653384710015373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08325058125854934;0.09960159362549799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.85145560311563;5.234893682906969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12016450327721366;0.16136782405042702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.384123818855479;0.0;0.0;0.0;0.04585052728106367;0.0;0.0;0.0;6.823088526469512;0.0;0.20397064695111033;0.9019935354822018;0.4816569557605417;0.0;0.0;1.0719848384666923;0.050050050050050005;0.0;0.0;0.0;0.9192840437070791;0.0;0.0
18;Honjo_2000_Grigorov_2014;MS3;MS3-1;POOZ;-60.28;-170.05;1003;0.661438081313964;2.2210766167916134;183.5;679.5;470.0;1468.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.735269303455725;0.0;0.0;0.0;0.2056476106911445;0.0;0.0;0.0;0.0;0.0;0.0;1.3775226106911445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.24714835313175;0.0;0.0;0.0;0.0;0.0;0.0;0.7915851106911445;1.3671875;0.0;75.0050620950324;0.0;0.0;0.1953125;0.0;0.09765625;1.202880332073434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.26953125;0.323974082073434;0.0;0.09765625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09765625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09765625;1.3775226106911445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1079913606911445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8508284962202999;0.0;0.0;0.0;0.1079913606911445;0.0;0.0;0.0;9.73208862041037;0.0;0.0;0.323974082073434;0.390625;0.0;0.0;0.1953125;0.0;0.0;0.0;0.0;0.8019202213822895;0.0;0.0
19;Honjo_2000_Grigorov_2014;MS3;MS3-1;POOZ;-60.28;-170.05;1003;0.5510589768654285;2.0859780601716085;26.333333333333332;105.33333333333333;61.666666666666664;245.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2905875866708874;0.0;0.0;0.0;0.21553579236948198;0.0;0.0;0.0;0.0;0.0;0.0;0.369427923232571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2437619193190503;0.0;0.0;0.0;0.0;0.0;0.0;0.5123150699311894;0.11947431302270001;0.0;81.9857145086239;0.0;0.0;0.08865248226950367;0.0;0.21553579236948198;0.7314468493878626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08865248226950367;0.0;0.0;0.08865248226950367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20812679529220368;0.3041882746389857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38424591738712666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6638285198935432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.429556563420906;0.0;0.0;0.17730496453900702;1.0282261269495694;0.0;0.0;1.1737404411941934;0.0;0.0;0.0;0.0;0.6810251949488336;0.0;0.0
20;Honjo_2000_Grigorov_2014;MS4;MS4-1;SIZ;-63.15;-169.9;1031;0.11229946524064172;1.3703208556149733;6.0;39.0;4.5;55.0;0.0;0.0;0.093984962406015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.657894736842105;0.093984962406015;0.0;0.0;0.630252100840335;0.0;0.0;0.0;0.281954887218045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.196152145068555;0.0;0.0;0.0;0.0;0.0;0.0;2.2058823529411757;0.39805395842547553;0.0;71.5280849181778;0.2100840336134455;0.0;0.0;1.542459088898715;1.2383900928792548;7.48009730207875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18796992481203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.514153029632906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.665413533834585;0.0;1.050420168067225;3.040689960194605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7739938080495355;0.0;0.0
21;Honjo_2000_Grigorov_2014;MS4;MS4-1;SIZ;-63.15;-169.9;1031;0.5152972991204543;4.803442033313573;433.7142857142857;1027.142857142857;570.5714285714286;4755.857142857143;0.1624225765442467;0.0;0.06245111131376372;0.0;0.15895092390224572;0.0;0.0;0.0;0.0;0.0;0.36947152289624696;0.15010795227225812;0.05671007962036128;0.0;0.14772101243570315;0.0;0.0109974705817662;0.0;0.7213702286848679;0.041955108034403145;0.0;0.0;0.0;0.0;0.0;0.17660052566053705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.041473557296562144;0.0;0.0;0.0;0.0;0.0;0.0;8.942068279104069;0.0;0.0;0.019868865487780715;0.0;0.0;0.0;11.141361404112981;31.38063210457666;0.0;14.667253808739499;0.07415239503533386;0.0;9.30482700082179;2.042534183073456;0.8050707021193674;2.9169250683140775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2006380426634295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03444689613650343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.8084184902886635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36805453670605665;0.1646399536030887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0706040670451082;0.0;0.0;0.0;0.02049600327936057;0.0;0.0;0.0;6.311720059507311;0.0;0.1483799599985633;1.5247245649161942;0.0;0.0;0.0;0.18268613893883143;0.0;0.0;0.0;0.0;0.5308474956838403;0.0;0.06182397352218386
22;Honjo_2000_Grigorov_2014;MS4;MS4-1;SIZ;-63.15;-169.9;1031;0.7344810274036925;5.122439842153334;554.0;1109.3333333333333;722.0;5912.666666666667;0.0330360092500826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.122549019607843;0.0;0.0;0.0;0.06607201850016534;0.0;0.0;0.0;0.06127450980392166;0.0330360092500826;0.0;0.0;0.0;0.0;0.0;0.122549019607843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.080593175252102;0.0;0.0;0.0;0.0;0.0;0.0;21.182200170546633;40.34268818974897;0.0;7.793189112556527;0.0;0.0;11.493228583316316;1.343428314755563;0.286822570376545;4.002648495059851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2107726668270206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1930236622507528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06127450980392166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.139184249300766;0.0;0.127346528304087;0.09431051905400427;0.0;0.0;0.0;0.0882236472191776;0.0;0.0;0.0;0.0;0.122549019607843;0.0;0.0
23;Honjo_2000_Grigorov_2014;MS4;MS4-1;SIZ;-63.15;-169.9;1031;0.5769230769230769;4.8173076923076925;43.0;104.0;60.0;501.0;0.157232704402516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.157232704402516;0.0;0.0;0.0;0.471698113207547;0.0;0.0;0.0;0.471698113207547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.8490566037736;0.0;0.0;0.0;0.0;0.0;0.0;16.1949685534591;0.471698113207547;0.0;40.5660377358491;0.157232704402516;0.0;0.314465408805032;1.41509433962264;0.786163522012579;12.7358490566038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314465408805032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.471698113207547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314465408805032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.5786163522013;0.0;0.0;0.943396226415094;0.0;0.0;0.0;0.157232704402516;0.0;0.0;0.0;0.0;0.471698113207547;0.0;0.0
25;Honjo_2000_Grigorov_2014;MS5;MS5-1;SIZ;-66.17;-169.67;937;0.07439778328697298;1.59613800333735;185.66666666666666;1163.8333333333333;45.0;1735.8333333333333;0.10684152604548784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3017446198480833;0.0;0.21974848565994168;0.0;0.0;0.0;0.21551724137931003;0.0;0.0;0.0;0.0;0.07183908045977017;0.0;0.0;0.0;0.04655493482309117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.037407455840341164;0.0;0.0;0.0;0.0;0.0;0.0;0.7506864149527619;0.0;0.0;0.0;0.0;0.0;0.0;22.614606687205267;44.70925952535452;0.0;14.869685377132575;0.19492288734534635;0.0;2.0008827471084234;0.8292166778131719;1.0557768441915545;0.2447236477143737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32040414755127683;0.04655493482309117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10775862068965518;4.6962297586480535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07779074290159467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2025367342697605;0.0;0.0;0.0;0.035460992907801504;0.035919540229885;0.0;0.0;2.4211211878165604;0.0;0.1474623608634405;0.8453331949690384;0.0;0.0;0.0;0.049455984174085;0.19782393669634;0.0;0.0;0.0;0.16312861403378398;0.0;0.3836050965516135
26;Honjo_2000_Grigorov_2014;MS5;MS5-1;SIZ;-66.17;-169.67;937;0.023182232814218273;1.8933884346424101;76.33333333333333;444.3333333333333;9.666666666666666;808.3333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0704392483923664;0.0;0.23009903910740767;0.0;0.0;0.0;0.24875621890547264;0.0;0.0;0.064977257959714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40780502943372804;0.0;0.0;0.0;0.0;0.0;0.0;43.308468892357496;38.28626210099333;0.0;2.9758405067271867;0.0;0.0;3.4694270682865564;0.9017389766315653;0.982510621898857;0.064977257959714;0.0;0.0;0.0;0.064977257959714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5251753361745294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4222421134880032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.064977257959714;0.0;0.0;0.0;0.21215755743196432;0.5714954143361783;0.0;0.0;2.56697239353237;0.0;0.0;0.16512178114769369;0.0;0.0;0.0;0.08291873963515767;0.14718029947225;0.0;0.0;0.0;0.08291873963515767;0.0;0.08256089057384668
27;Honjo_2000_Grigorov_2014;MS5;MS5-1;SIZ;-66.17;-169.67;937;0.06722689075630252;1.781512605042017;21.0;119.0;8.0;212.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.94186046511628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.581395348837209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.26744186046512;0.0;0.0;0.0;0.0;0.0;0.0;47.093023255814;11.046511627907;0.0;11.6279069767442;0.290697674418605;0.0;1.45348837209302;2.03488372093023;0.290697674418605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.1046511627907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.290697674418605;0.0;0.0;0.0;4.65116279069768;0.0;0.581395348837209;0.290697674418605;0.0;0.0;0.0;0.0;0.290697674418605;0.0;0.0;0.0;0.726744186046512;0.0;0.436046511627907
28;Rembauville_2016_Manno_2018;P2;P2-1;POOZ;-55.02;-41.12;1500;1.195;2.1176679701386423;33.95;135.5;158.265;339.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5050633018302211;0.7369025599445951;0.1683544339434075;0.0;0.0;0.0;0.1545595054095825;0.0;0.091074681238616;0.0;0.0;0.0;0.463678516228748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.463678516228748;0.3091190108191655;0.0;0.0;0.0;0.0;0.0;1.2281709332409916;0.0;0.0;0.7010075928412776;0.0;0.0;0.0;0.0;0.0;0.0;43.581698352772946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.542081570257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4001936920577815;0.4001936920577815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3091190108191655;0.0;0.0;0.0;0.568548126001188;0.0;0.0;0.0;0.3091190108191655;0.54095826893354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.5870699290264945;0.231839258114374;0.0;0.814182312649387;0.0;0.0;0.0;0.0;0.0;0.0;0.3091190108191655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8196467935237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9926380126294;0.0;0.0;10.518069948733544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.54095826893354;0.0;0.0
